sno,h,sub_h,link
288,"TOI correspondent, mother die in Road accident near Tirupur in Tamil Nadu","The Times of India correspondent R K Rajasekaran, 31, and his mother, Jamuna Rani, 55, died when a car they were travelling in collided with a Tamil Nadu Road Transport Corporation bus near Avinashi in Tirupur district on Wednesday.",https://timesofindia.indiatimes.com/city/chennai/toi-correspondent-mother-die-in-road-accident-near-tirupur-in-tamil-nadu/articleshow/73735652.cms
289,19 students injured as school bus overturns near Madurai,As many as 19 students suffered injuries and a boy lost his left arm when a school bus overturned at Poonjuthi in Madurai district of Tamil Nadu on Monday.,https://timesofindia.indiatimes.com/city/madurai/19-students-injured-as-school-bus-overturns-near-madurai/articleshow/73670036.cms
290,Three killed in Road accident in Krishnagiri district,,https://timesofindia.indiatimes.com/city/salem/three-killed-in-road-accident-in-krishnagiri-district/articleshow/71158026.cms
291,Two youths die in Chennai Road accident while trying to escape after snatching man’s debit card,"Two youths, who were trying to escape from police after snatching a debit card of a 37-year-old man, died when the two-wheeler they were travelling on collided with a Tamil Nadu State Transport Corporation (TNSTC) bus at Panaiyur near Chennai on Saturday night.",https://timesofindia.indiatimes.com/city/chennai/two-youths-die-in-chennai-road-accident-while-trying-to-escape-after-snatching-mans-debit-card/articleshow/73634576.cms
292,Five killed in Road accident near Kodai Road in Dindigul,"Five people including three members of the same family were killed in a Road accident near Kodai Road in Dindigul district on Saturday. The accident occurred near the bridge on Kodai Road after the driver of one of the car involved in the accident hit a cyclist, lost control and collided head-on with another car.",https://timesofindia.indiatimes.com/city/madurai/five-killed-in-road-accident-near-kodai-road/articleshow/73622320.cms
293,Kerala couple dies in Road accident near Thanjavur,,https://timesofindia.indiatimes.com/city/trichy/kerala-couple-dies-in-road-accident-near-thanjavur/articleshow/72430647.cms
294,Tamil Nadu health minister’s personal assistant dies in Road accident,Tamil Nadu health minister C Vijaya Baskar’s personal assistant and driver died on the spot when a sport utility vehicle they were travelling in rammed a roadside tree near Illuppur in Pudukkottai district of Tamil Nadu in the early hours of Sunday.,https://timesofindia.indiatimes.com/city/chennai/tamil-nadu-health-ministers-personal-assistant-dies-in-road-accident/articleshow/73214627.cms
295,"Four people killed in Road accidents in Karur, Thanjavur",Four people including two women were killed and 12 others injured in three separate Road accidents in Thanjavur and Karur on Saturday and Sunday,https://timesofindia.indiatimes.com/city/trichy/four-people-killed-in-road-accidents-in-karur-thanjavur/articleshow/68039728.cms
296,Steps taken by police ensure no major accidents during revelry,,https://timesofindia.indiatimes.com/city/coimbatore/steps-taken-by-police-ensure-no-major-accidents-during-revelry/articleshow/73062441.cms
297,"Three dead, 17 injured in Road accident near Ariyalur",,https://timesofindia.indiatimes.com/city/trichy/three-dead-17-injured-in-road-accident-near-ariyalur/articleshow/69136310.cms
298,"Girl, 12, dies, eight others injured in Road accident in Madurai",A 12-year-old girl from Tuticorin district was killed in a Road accident that took place near Kottampatti in Madurai district on Saturday. The accident took place when the car in which she was travelling hit a centre median. Eight more people travelling in the same vehicle suffered injuries and were treated in a private hospital.,https://timesofindia.indiatimes.com/city/madurai/girl-12-dies-eight-others-injured-in-road-accident/articleshow/72430751.cms
299,"Cop, two college students die in TN Road accident",A police constable and two college students died when two motorcycles collided with each other on the Thirumangalam-Rajapalayam highway in Madurai district of Tamil Nadu on Friday.,https://timesofindia.indiatimes.com/city/madurai/cop-two-college-students-die-in-tn-road-accident/articleshow/73192400.cms
300,Two killed in Road accident in Madurai,,https://timesofindia.indiatimes.com/city/madurai/two-killed-in-road-accident-in-city/articleshow/68758462.cms
301,"Police act tough, bring down fatal Road accidents by 55%",The traffic wing of the city police have outshone their counterparts in the State by bringing down the number of fatal Road accidents.,https://timesofindia.indiatimes.com/city/coimbatore/police-act-tough-bring-down-fatal-road-accidents-by-55/articleshow/74681739.cms
302,"Road accident: MTC told to pay Rs 96,000 to injured Chennai boy","A motor accident claims tribunal in Chennai has directed Metropolitan Transport Corporation (MTC) to pay a compensation of Rs 96,000 to a teenager who sustained injuries while travelling in an MTC bus.",https://timesofindia.indiatimes.com/city/chennai/road-accident-mtc-told-to-pay-rs-96000-to-injured-chennai-boy/articleshow/72293339.cms
303,Woman dies in Chennai Road accident,A 63-year-old woman riding pillion on her son’s two-wheeler was fatally knocked down by an unidentified vehicle at Ennore here on Saturday night.,https://timesofindia.indiatimes.com/city/chennai/woman-dies-in-chennai-road-accident/articleshow/68659157.cms
304,Three of family killed on spot in an accident,Three members of a family were killed on the spot in an accident involving their two-wheeler and a car at Panavadalichatram village in Tenkasi district on Tuesday evening.,https://timesofindia.indiatimes.com/city/madurai/3-of-family-killed-on-spot-in-an-accident/articleshow/72249311.cms
305,"Ambulance driver, patient killed in Road accident in Chennai",A 75-year-old woman patient and an ambulance driver died and two others were injured after the ambulance rammed into a private staff bus near Athur in Kancheepuram in the wee hours of Friday.,https://timesofindia.indiatimes.com/city/chennai/ambulance-driver-patient-killed-in-road-accident-in-chennai/articleshow/71451056.cms
306,Road accident turns out to be planned contract killing bid,"Almost a week after 25-year-old man was charred to death and a 40-year-old woman suffered nearly 60% burns when the car they were travelling in caught fire after it was hit by a truck near Hosur here, police on Sunday said that was a cold-blooded murder (bid) and not an accident.",https://timesofindia.indiatimes.com/city/salem/road-accident-turns-out-to-be-planned-contract-killing-bid/articleshow/72100728.cms
307,Techie dies in Chennai Road accident,A techie died when a minitruck hit his two-wheeler on the Anna flyover here on Saturday night.,https://timesofindia.indiatimes.com/city/chennai/techie-dies-in-chennai-road-accident/articleshow/68453636.cms
308,Milk vendor dies in Chennai Road accident,A 21-year-old man riding on a two-wheeler died on the spot after being knocked down by a speeding truck on the Poonamallee High Road here in the early hours of Monday.,https://timesofindia.indiatimes.com/city/chennai/milk-vendor-dies-in-chennai-road-accident/articleshow/69930735.cms
309,3 of a family die in Road accident,A nine-year-old is the sole survivor of his family after his parents and younger brother were killed when the car they were travelling in had a head-on collision with a container truck in Tiruvallur on Friday night.,https://timesofindia.indiatimes.com/city/chennai/3-of-a-family-die-in-road-accident/articleshow/69910039.cms
310,7 killed in separate Road accidents,,https://timesofindia.indiatimes.com/city/chennai/7-killed-in-separate-road-accidents/articleshow/68133709.cms
311,Usilampatti police sub-division records zero Road accident deaths in 3 months,,https://timesofindia.indiatimes.com/city/madurai/usilampatti-police-sub-division-records-zero-road-accident-deaths-in-3-months/articleshow/76519817.cms
312,Two die in Road accidents in Madurai,,https://timesofindia.indiatimes.com/city/madurai/two-die-in-road-accidents-in-city/articleshow/68055241.cms
